"job_id","job_code","job_title","job_status","department_id","end_client_id","vendor_id","location_id","assigned_recruiter_id","experience_required","employment_type","work_mode","bill_rate","bill_rate_type","min_salary","max_salary","opened_date","closed_date","job_age_days","total_applications","screening_count","submitted_to_client_count","interview_count","total_offers","total_hires","total_placements","placement_rate"
593,JOB-2026-00593,Business Analyst,Closed,6,2,16,8,1,5,Contract-to-Hire,Remote,55.05,Hourly,62815.00,117068.00,2025-12-27,2026-04-09,103,38,11,7,2,0,2,0,0.00
458,JOB-2026-00458,Java Developer,Filled,7,22,17,9,2,4,Contract-to-Hire,Remote,70.78,Hourly,40688.00,100390.00,2025-02-05,2025-02-26,21,38,10,4,1,0,1,0,0.00
269,JOB-2026-00269,ML Engineer,Filled,7,8,12,5,2,8,Contract,Hybrid,71.28,Hourly,85664.00,124113.00,2026-03-25,2026-04-12,18,38,5,6,5,0,0,0,0.00
231,JOB-2026-00231,ML Engineer,Filled,7,23,17,11,4,6,Full-time,Remote,51.19,Hourly,74682.00,107026.00,2025-06-03,2025-09-29,118,38,6,4,4,0,1,0,0.00
974,JOB-2026-00974,Data Analyst,Open,7,3,17,8,2,6,Full-time,Onsite,106.74,Hourly,84792.00,108517.00,2026-02-08,,186,38,12,6,4,1,0,0,0.00
326,JOB-2026-00326,Senior Data Analyst,Filled,7,10,14,11,3,5,Contract,Remote,119.32,Hourly,57385.00,113427.00,2026-02-16,2026-05-10,83,38,6,4,4,0,1,0,0.00
169,JOB-2026-00169,Full Stack Developer,Filled,6,1,17,21,3,8,Full-time,Hybrid,94.17,Hourly,109648.00,150548.00,2025-03-10,2025-04-08,29,38,8,2,4,0,2,0,0.00
831,JOB-2026-00831,AI Engineer,Open,7,3,11,18,1,7,Full-time,Onsite,115.56,Hourly,90335.00,148139.00,2025-06-06,,433,38,7,6,3,0,2,0,0.00
960,JOB-2026-00960,AI Engineer,Closed,2,8,16,19,3,4,Contract,Remote,82.99,Hourly,59596.00,101706.00,2025-07-07,2025-09-10,65,38,11,4,2,1,2,0,0.00
437,JOB-2026-00437,Java Developer,Open,7,6,11,4,4,5,Contract,Onsite,50.87,Hourly,67370.00,101412.00,2026-06-11,,63,38,7,3,5,1,3,0,0.00
406,JOB-2026-00406,Full Stack Developer,Filled,7,23,16,19,2,6,Contract,Onsite,108.40,Hourly,80556.00,111775.00,2025-12-18,2026-04-13,116,38,7,8,2,0,0,0,0.00
967,JOB-2026-00967,Full Stack Developer,Closed,6,8,15,12,2,6,Contract,Onsite,96.28,Hourly,85752.00,128184.00,2025-11-26,2026-01-29,64,38,8,3,2,0,0,0,0.00
174,JOB-2026-00174,Data Scientist,Open,6,8,15,12,1,7,Full-time,Onsite,78.77,Hourly,79562.00,131651.00,2025-10-23,,294,38,4,6,3,0,1,0,0.00
721,JOB-2026-00721,Data Analyst,Filled,2,5,17,1,2,4,Contract-to-Hire,Onsite,98.06,Hourly,41024.00,96514.00,2025-12-23,2026-02-19,58,38,9,4,6,0,0,0,0.00
200,JOB-2026-00200,AI Engineer,Closed,2,7,11,7,3,4,Full-time,Onsite,64.66,Hourly,59156.00,86297.00,2025-06-09,2025-08-03,55,38,5,6,4,0,1,0,0.00
366,JOB-2026-00366,ML Engineer,Filled,2,8,11,1,2,8,Contract-to-Hire,Hybrid,112.26,Hourly,96040.00,127264.00,2025-03-14,2025-06-06,84,38,8,6,2,0,1,0,0.00
463,JOB-2026-00463,Senior Java Developer,Filled,7,2,14,9,2,9,Contract-to-Hire,Remote,108.15,Hourly,106542.00,127900.00,2025-01-24,2025-03-09,44,37,7,4,2,1,2,0,0.00
814,JOB-2026-00814,Full Stack Developer,Open,7,21,17,8,2,7,Contract-to-Hire,Hybrid,97.39,Hourly,99981.00,136232.00,2025-09-08,,339,37,4,4,4,0,2,0,0.00
502,JOB-2026-00502,Senior Data Analyst,Open,2,9,12,12,1,8,Contract-to-Hire,Hybrid,119.28,Hourly,106776.00,134006.00,2025-05-04,,466,37,10,5,5,0,1,0,0.00
940,JOB-2026-00940,DevOps Engineer,Filled,7,23,11,21,2,6,Contract,Remote,76.29,Hourly,85710.00,131452.00,2025-08-13,2025-11-24,103,37,9,7,5,0,0,0,0.00
302,JOB-2026-00302,DevOps Engineer,Filled,6,7,11,2,2,7,Contract-to-Hire,Hybrid,105.11,Hourly,88102.00,139993.00,2025-11-04,2025-11-25,21,37,11,7,3,0,1,0,0.00
223,JOB-2026-00223,Senior Data Analyst,Open,6,21,14,2,4,8,Contract,Hybrid,62.03,Hourly,86616.00,125365.00,2026-07-03,,41,37,10,4,5,0,2,0,0.00
153,JOB-2026-00153,Data Scientist,Filled,2,6,13,3,4,3,Full-time,Onsite,116.74,Hourly,32367.00,86733.00,2025-06-02,2025-07-19,47,37,7,2,5,1,4,0,0.00
862,JOB-2026-00862,AI Engineer,Closed,6,7,15,14,2,4,Contract-to-Hire,Onsite,107.83,Hourly,40404.00,79854.00,2025-09-07,2025-11-17,71,37,14,10,1,0,1,0,0.00
866,JOB-2026-00866,Java Developer,Filled,6,7,16,13,2,2,Full-time,Remote,92.94,Hourly,24522.00,81861.00,2025-09-16,2025-12-02,77,37,4,4,2,0,4,0,0.00
321,JOB-2026-00321,Full Stack Developer,Filled,7,10,12,3,3,3,Contract-to-Hire,Onsite,117.37,Hourly,42432.00,87272.00,2025-07-09,2025-10-31,114,37,6,5,2,0,2,0,0.00
65,JOB-2026-00065,Business Analyst,Open,7,4,15,5,3,7,Contract,Remote,47.77,Hourly,98483.00,137239.00,2025-08-24,,354,37,8,6,4,0,1,0,0.00
26,JOB-2026-00026,Data Analyst,Closed,6,2,14,9,2,2,Contract,Remote,96.70,Hourly,29774.00,78253.00,2025-12-20,2026-03-10,80,37,8,3,4,0,3,0,0.00
849,JOB-2026-00849,Senior Data Analyst,Filled,2,4,14,21,2,4,Full-time,Hybrid,71.28,Hourly,53444.00,82638.00,2025-05-28,2025-09-23,118,37,9,5,1,1,1,0,0.00
602,JOB-2026-00602,Senior Java Developer,Filled,6,9,16,13,1,10,Contract-to-Hire,Hybrid,89.30,Hourly,141670.00,170610.00,2026-05-07,2026-08-16,101,37,6,1,4,0,2,0,0.00
289,JOB-2026-00289,Senior Data Analyst,Filled,6,1,12,21,4,5,Contract-to-Hire,Remote,104.35,Hourly,70820.00,117071.00,2025-12-13,2026-03-28,105,37,9,4,5,0,0,0,0.00
697,JOB-2026-00697,Data Scientist,Open,7,5,17,11,1,6,Full-time,Hybrid,47.79,Hourly,60288.00,110618.00,2026-06-15,,59,37,8,3,1,0,1,0,0.00
883,JOB-2026-00883,Senior Java Developer,Closed,6,8,14,4,1,6,Full-time,Onsite,43.04,Hourly,64248.00,120604.00,2026-05-25,2026-06-13,19,37,12,4,2,0,1,0,0.00
388,JOB-2026-00388,Business Analyst,Closed,7,21,15,4,2,7,Full-time,Remote,54.74,Hourly,76979.00,104841.00,2025-03-30,2025-07-20,112,37,10,6,4,0,3,0,0.00
403,JOB-2026-00403,Full Stack Developer,Filled,7,9,11,8,1,3,Full-time,Onsite,75.59,Hourly,32565.00,56002.00,2026-07-05,2026-09-20,77,37,9,3,4,2,2,0,0.00
432,JOB-2026-00432,Java Developer,Filled,7,3,16,1,3,4,Contract-to-Hire,Remote,105.17,Hourly,51880.00,80990.00,2026-03-29,2026-05-26,58,37,9,4,6,0,3,0,0.00
383,JOB-2026-00383,DevOps Engineer,Filled,7,7,17,8,4,3,Full-time,Remote,75.21,Hourly,38424.00,63955.00,2025-05-29,2025-09-17,111,37,9,4,4,1,2,0,0.00
342,JOB-2026-00342,Data Scientist,Closed,7,2,12,5,3,8,Contract-to-Hire,Onsite,42.36,Hourly,117016.00,147373.00,2025-11-22,2026-03-09,107,37,5,5,5,0,1,0,0.00
793,JOB-2026-00793,Senior Java Developer,Filled,2,7,11,19,2,8,Contract-to-Hire,Remote,119.59,Hourly,81464.00,113518.00,2025-09-21,2025-10-16,25,37,6,4,4,0,1,0,0.00
949,JOB-2026-00949,Business Analyst,Closed,7,9,16,21,3,6,Contract-to-Hire,Hybrid,48.51,Hourly,61158.00,109869.00,2026-05-24,2026-09-06,105,37,10,1,3,2,3,0,0.00
55,JOB-2026-00055,Full Stack Developer,Open,6,1,15,3,4,3,Full-time,Remote,119.38,Hourly,30708.00,90611.00,2025-09-03,,344,37,6,4,3,1,0,0,0.00
947,JOB-2026-00947,Data Scientist,Filled,6,4,14,8,4,3,Full-time,Hybrid,70.98,Hourly,37134.00,96529.00,2025-12-06,2025-12-30,24,37,8,8,4,0,2,0,0.00
77,JOB-2026-00077,Senior Java Developer,Closed,2,6,14,9,3,8,Contract,Hybrid,116.29,Hourly,94968.00,142087.00,2025-12-14,2026-01-10,27,37,10,3,6,0,1,0,0.00
417,JOB-2026-00417,Business Analyst,Closed,2,23,17,5,1,3,Contract,Onsite,62.75,Hourly,37530.00,68784.00,2025-09-24,2025-11-14,51,37,8,5,4,1,1,0,0.00
220,JOB-2026-00220,DevOps Engineer,Open,2,22,11,4,2,8,Contract,Hybrid,53.83,Hourly,111112.00,168645.00,2025-08-30,,348,37,6,2,7,0,0,0,0.00
185,JOB-2026-00185,Senior Data Analyst,Open,2,23,11,11,1,7,Contract,Onsite,110.48,Hourly,77574.00,128880.00,2025-03-14,,517,36,5,2,8,0,0,0,0.00
992,JOB-2026-00992,Java Developer,Open,7,1,15,2,1,7,Contract,Onsite,40.02,Hourly,102795.00,128530.00,2025-02-11,,548,36,8,5,2,0,2,0,0.00
378,JOB-2026-00378,Full Stack Developer,Closed,6,1,15,12,4,8,Contract-to-Hire,Hybrid,86.42,Hourly,95512.00,148393.00,2025-10-03,2025-10-22,19,36,8,5,5,2,1,0,0.00
426,JOB-2026-00426,ML Engineer,Open,2,23,11,9,2,8,Contract,Remote,116.48,Hourly,99912.00,152293.00,2026-07-27,,17,36,7,4,4,0,2,0,0.00
304,JOB-2026-00304,ML Engineer,Filled,6,10,13,21,4,6,Contract,Remote,109.46,Hourly,75978.00,129430.00,2026-05-15,2026-07-17,63,36,5,4,3,1,1,0,0.00
194,JOB-2026-00194,Senior Data Analyst,Filled,2,4,11,12,4,8,Full-time,Onsite,113.62,Hourly,87552.00,122520.00,2026-06-06,2026-06-22,16,36,6,6,5,0,1,0,0.00
587,JOB-2026-00587,DevOps Engineer,Filled,2,1,11,13,2,8,Contract-to-Hire,Onsite,64.22,Hourly,102176.00,161064.00,2026-03-21,2026-05-06,46,36,3,2,3,1,1,0,0.00
919,JOB-2026-00919,AI Engineer,Filled,2,5,13,5,2,7,Contract,Hybrid,42.02,Hourly,98903.00,137414.00,2025-09-12,2025-09-28,16,36,9,6,0,0,0,0,0.00
454,JOB-2026-00454,Data Analyst,Filled,6,21,15,21,2,3,Contract,Onsite,117.10,Hourly,33915.00,71787.00,2025-05-20,2025-07-09,50,36,9,4,2,0,1,0,0.00
780,JOB-2026-00780,AI Engineer,Closed,7,3,15,10,2,7,Contract-to-Hire,Hybrid,117.22,Hourly,76181.00,123770.00,2026-03-13,2026-03-31,18,36,8,4,6,1,2,0,0.00
276,JOB-2026-00276,Full Stack Developer,Filled,2,3,14,13,1,8,Contract-to-Hire,Onsite,80.17,Hourly,89736.00,133710.00,2026-02-06,2026-03-30,52,36,4,2,4,0,3,0,0.00
373,JOB-2026-00373,Data Scientist,Filled,7,4,12,10,3,8,Contract,Hybrid,103.55,Hourly,89776.00,139462.00,2026-06-29,2026-09-09,72,36,9,4,5,2,0,0,0.00
8,JOB-2026-00008,Senior Java Developer,Filled,2,21,16,18,1,8,Contract-to-Hire,Hybrid,101.49,Hourly,119048.00,169722.00,2026-06-26,2026-07-12,16,35,9,0,3,0,0,0,0.00
760,JOB-2026-00760,DevOps Engineer,Closed,7,6,16,6,2,8,Contract,Remote,97.21,Hourly,93392.00,137722.00,2026-06-16,2026-07-27,41,35,5,3,4,0,1,0,0.00
155,JOB-2026-00155,Senior Data Analyst,Closed,7,2,16,18,3,8,Contract-to-Hire,Remote,92.65,Hourly,82784.00,117841.00,2025-08-05,2025-08-25,20,35,10,3,3,0,0,0,0.00
701,JOB-2026-00701,Data Analyst,Filled,7,8,14,10,3,3,Contract-to-Hire,Remote,48.00,Hourly,33480.00,69253.00,2025-06-24,2025-08-03,40,35,9,1,5,0,2,0,0.00
413,JOB-2026-00413,AI Engineer,Open,2,2,13,15,3,5,Contract,Remote,80.12,Hourly,64445.00,101966.00,2026-05-31,,74,35,9,3,2,0,1,0,0.00
112,JOB-2026-00112,Java Developer,Closed,6,2,15,10,2,3,Contract,Onsite,52.96,Hourly,43548.00,102069.00,2025-07-06,2025-07-28,22,35,7,1,3,1,2,0,0.00
887,JOB-2026-00887,Java Developer,Open,7,1,15,13,1,4,Full-time,Remote,49.57,Hourly,41256.00,70659.00,2025-04-17,,483,35,6,6,2,1,3,0,0.00
464,JOB-2026-00464,Java Developer,Closed,7,21,14,8,1,3,Contract-to-Hire,Remote,56.25,Hourly,43938.00,71628.00,2025-01-15,2025-03-29,73,35,4,4,1,0,0,0,0.00
571,JOB-2026-00571,Data Scientist,Open,2,1,15,16,2,3,Contract,Onsite,93.82,Hourly,37203.00,62819.00,2026-01-22,,203,35,4,4,4,1,3,0,0.00
512,JOB-2026-00512,Data Scientist,Open,6,8,17,21,3,4,Full-time,Hybrid,40.04,Hourly,57612.00,105383.00,2026-07-23,,21,35,5,4,2,0,3,0,0.00
479,JOB-2026-00479,ML Engineer,Open,7,7,14,15,1,8,Contract-to-Hire,Onsite,97.62,Hourly,83120.00,139229.00,2025-03-20,,511,35,10,1,2,1,4,0,0.00
428,JOB-2026-00428,Full Stack Developer,Open,2,5,12,5,1,8,Contract-to-Hire,Remote,76.88,Hourly,87832.00,132290.00,2026-06-09,,65,35,8,6,1,0,1,0,0.00
870,JOB-2026-00870,Senior Data Analyst,Filled,6,9,11,4,3,6,Full-time,Hybrid,40.14,Hourly,82200.00,108362.00,2026-06-21,2026-07-13,22,35,9,5,4,1,0,0,0.00
50,JOB-2026-00050,Business Analyst,Filled,2,3,11,6,1,7,Full-time,Remote,87.60,Hourly,81340.00,129201.00,2025-04-28,2025-06-16,49,35,3,4,1,1,3,0,0.00
647,JOB-2026-00647,ML Engineer,Open,7,2,13,6,4,9,Contract-to-Hire,Remote,71.94,Hourly,93141.00,116880.00,2025-09-08,,339,35,5,7,4,0,1,0,0.00
98,JOB-2026-00098,Senior Java Developer,Filled,6,6,17,5,2,5,Full-time,Hybrid,62.95,Hourly,65355.00,100070.00,2025-01-29,2025-05-07,98,35,7,8,3,0,3,0,0.00
609,JOB-2026-00609,Senior Java Developer,Open,7,1,17,2,2,6,Full-time,Onsite,106.39,Hourly,65388.00,92457.00,2025-01-22,,568,35,10,3,2,0,0,0,0.00
258,JOB-2026-00258,Senior Data Analyst,Open,7,23,17,10,2,4,Full-time,Remote,60.04,Hourly,52480.00,82004.00,2025-02-24,,535,35,8,4,3,0,1,0,0.00
303,JOB-2026-00303,Java Developer,Open,6,7,11,20,3,4,Contract,Remote,86.15,Hourly,51828.00,95441.00,2026-07-28,,16,34,12,0,3,1,0,0,0.00
758,JOB-2026-00758,Senior Data Analyst,Closed,6,3,12,4,4,7,Full-time,Onsite,110.84,Hourly,74438.00,119058.00,2025-05-11,2025-06-10,30,34,6,3,3,0,1,0,0.00
692,JOB-2026-00692,ML Engineer,Closed,2,1,11,5,3,8,Full-time,Hybrid,110.30,Hourly,88088.00,111574.00,2026-05-16,2026-08-23,99,34,3,7,5,1,0,0,0.00
291,JOB-2026-00291,AI Engineer,Closed,2,4,15,2,2,8,Contract-to-Hire,Onsite,59.14,Hourly,113952.00,152695.00,2025-07-19,2025-10-31,104,34,7,3,2,0,1,0,0.00
277,JOB-2026-00277,Business Analyst,Open,2,10,16,16,2,7,Full-time,Hybrid,43.23,Hourly,79506.00,133200.00,2025-05-24,,446,34,6,4,5,0,0,0,0.00
485,JOB-2026-00485,Full Stack Developer,Closed,7,9,15,8,4,8,Full-time,Hybrid,44.86,Hourly,117920.00,176968.00,2026-07-22,2026-10-07,77,34,4,4,1,0,0,0,0.00
810,JOB-2026-00810,ML Engineer,Open,7,10,11,12,3,7,Contract-to-Hire,Onsite,80.69,Hourly,84749.00,119685.00,2025-01-29,,561,34,6,7,5,0,0,0,0.00
952,JOB-2026-00952,ML Engineer,Filled,7,9,16,19,3,5,Contract-to-Hire,Onsite,40.71,Hourly,66000.00,86733.00,2026-01-16,2026-02-14,29,34,13,1,4,0,0,0,0.00
678,JOB-2026-00678,ML Engineer,Filled,6,22,11,16,1,9,Contract-to-Hire,Onsite,57.00,Hourly,96102.00,139236.00,2026-07-26,2026-09-05,41,34,4,8,2,0,3,0,0.00
201,JOB-2026-00201,ML Engineer,Open,6,4,13,17,4,9,Full-time,Hybrid,94.17,Hourly,134478.00,157121.00,2025-08-09,,369,34,8,5,0,0,0,0,0.00
825,JOB-2026-00825,Senior Data Analyst,Closed,7,2,14,11,2,6,Contract,Remote,83.73,Hourly,80334.00,110280.00,2025-06-04,2025-08-29,86,34,6,2,4,1,1,0,0.00
32,JOB-2026-00032,Full Stack Developer,Filled,2,8,13,21,2,7,Full-time,Hybrid,101.27,Hourly,98945.00,146911.00,2026-07-16,2026-09-29,75,34,5,6,1,0,0,0,0.00
182,JOB-2026-00182,ML Engineer,Filled,7,23,11,4,1,6,Contract,Remote,102.71,Hourly,86898.00,144773.00,2025-05-14,2025-08-24,102,34,6,10,2,0,0,0,0.00
323,JOB-2026-00323,Data Analyst,Closed,6,6,12,1,1,6,Contract-to-Hire,Remote,92.46,Hourly,79098.00,131204.00,2026-06-23,2026-07-14,21,34,10,6,1,0,0,0,0.00
547,JOB-2026-00547,Senior Data Analyst,Filled,2,8,15,3,1,7,Contract-to-Hire,Hybrid,91.70,Hourly,104678.00,140854.00,2026-06-23,2026-09-04,73,34,8,8,4,0,1,0,0.00
150,JOB-2026-00150,DevOps Engineer,Filled,6,3,16,6,3,8,Contract-to-Hire,Remote,97.63,Hourly,102120.00,138984.00,2026-05-16,2026-07-28,73,33,7,2,6,0,1,0,0.00
986,JOB-2026-00986,Java Developer,Filled,6,9,16,20,3,7,Contract-to-Hire,Remote,58.10,Hourly,88718.00,143236.00,2025-06-09,2025-09-07,90,33,8,1,2,0,0,0,0.00
908,JOB-2026-00908,AI Engineer,Open,2,8,13,20,1,7,Full-time,Onsite,46.40,Hourly,70399.00,106892.00,2025-10-16,,301,33,11,4,4,0,0,0,0.00
395,JOB-2026-00395,DevOps Engineer,Open,6,1,13,13,1,8,Full-time,Hybrid,56.93,Hourly,100160.00,152907.00,2026-07-01,,43,33,5,6,5,1,0,0,0.00
676,JOB-2026-00676,Data Analyst,Open,7,6,16,9,4,2,Contract,Onsite,53.63,Hourly,24254.00,47077.00,2025-04-24,,476,33,5,3,5,0,1,0,0.00
132,JOB-2026-00132,Data Scientist,Open,6,8,16,6,3,7,Contract,Onsite,98.93,Hourly,96838.00,134718.00,2025-07-17,,392,33,5,4,4,0,0,0,0.00
872,JOB-2026-00872,Full Stack Developer,Filled,6,23,11,10,3,8,Full-time,Hybrid,67.92,Hourly,91632.00,144880.00,2025-06-02,2025-08-24,83,33,6,4,2,0,2,0,0.00
774,JOB-2026-00774,AI Engineer,Open,2,21,16,5,2,8,Full-time,Remote,44.27,Hourly,104544.00,154713.00,2025-03-25,,506,33,4,5,4,0,1,0,0.00
749,JOB-2026-00749,Data Scientist,Filled,6,6,17,21,1,7,Full-time,Hybrid,81.49,Hourly,100947.00,122252.00,2025-01-22,2025-03-20,57,32,2,7,4,0,2,0,0.00
392,JOB-2026-00392,DevOps Engineer,Filled,2,2,15,1,2,8,Contract-to-Hire,Hybrid,116.33,Hourly,112152.00,163487.00,2026-03-23,2026-07-16,115,32,5,2,4,0,3,0,0.00
723,JOB-2026-00723,ML Engineer,Open,2,7,11,12,3,9,Contract,Remote,92.74,Hourly,110223.00,135828.00,2025-09-13,,334,32,4,1,2,1,1,0,0.00
548,JOB-2026-00548,Senior Java Developer,Filled,6,7,16,19,2,9,Contract-to-Hire,Onsite,71.48,Hourly,102906.00,150106.00,2025-09-13,2025-11-25,73,32,6,5,3,0,1,0,0.00
450,JOB-2026-00450,ML Engineer,Open,2,2,16,17,3,4,Full-time,Hybrid,74.63,Hourly,58560.00,113363.00,2026-05-02,,103,32,6,6,1,1,0,0,0.00
907,JOB-2026-00907,AI Engineer,Filled,2,3,14,20,3,8,Contract,Onsite,80.53,Hourly,88120.00,113086.00,2025-07-12,2025-08-25,44,32,5,5,3,0,0,0,0.00
135,JOB-2026-00135,ML Engineer,Open,7,3,14,15,2,9,Full-time,Remote,119.11,Hourly,98649.00,137984.00,2026-01-12,,213,32,7,4,1,0,0,0,0.00
706,JOB-2026-00706,AI Engineer,Filled,6,2,11,4,3,8,Contract,Remote,107.74,Hourly,95504.00,122413.00,2025-06-28,2025-09-04,68,32,4,5,1,0,1,0,0.00
553,JOB-2026-00553,Senior Java Developer,Open,2,7,17,8,2,10,Full-time,Remote,112.70,Hourly,125250.00,174347.00,2025-02-23,,536,31,8,4,6,0,1,0,0.00
645,JOB-2026-00645,Java Developer,Closed,2,2,12,9,4,3,Contract-to-Hire,Hybrid,118.28,Hourly,37263.00,67845.00,2025-03-11,2025-04-06,26,31,9,3,1,0,0,0,0.00
96,JOB-2026-00096,Senior Java Developer,Open,7,5,11,12,4,9,Contract-to-Hire,Onsite,114.74,Hourly,128880.00,176317.00,2025-06-15,,424,31,6,6,1,0,1,0,0.00
680,JOB-2026-00680,Senior Java Developer,Open,7,3,16,19,3,8,Full-time,Onsite,48.17,Hourly,113648.00,146953.00,2026-02-14,,180,31,5,3,6,0,0,0,0.00
998,JOB-2026-00998,Business Analyst,Open,6,6,12,5,1,7,Contract,Hybrid,81.02,Hourly,80549.00,101036.00,2025-06-18,,421,31,6,4,3,0,0,0,0.00
750,JOB-2026-00750,Data Scientist,Open,6,4,15,1,2,7,Contract,Onsite,107.64,Hourly,92680.00,127709.00,2025-10-25,,292,31,5,6,2,1,2,0,0.00
999,JOB-2026-00999,AI Engineer,Closed,6,23,15,11,3,8,Contract-to-Hire,Onsite,48.37,Hourly,91824.00,139209.00,2025-02-09,2025-04-08,58,31,3,2,5,1,0,0,0.00
24,JOB-2026-00024,Java Developer,Closed,2,8,12,15,2,5,Full-time,Remote,64.42,Hourly,60160.00,97645.00,2025-06-13,2025-07-02,19,31,12,2,2,0,0,0,0.00
10,JOB-2026-00010,Java Developer,Open,6,10,11,16,1,5,Full-time,Hybrid,118.24,Hourly,50795.00,78126.00,2026-01-07,,218,31,6,2,4,1,2,0,0.00
526,JOB-2026-00526,Business Analyst,Filled,2,6,14,20,4,7,Full-time,Remote,54.87,Hourly,73871.00,132726.00,2025-07-18,2025-09-03,47,31,6,5,0,0,2,0,0.00
937,JOB-2026-00937,Data Scientist,Open,7,5,12,12,3,8,Contract,Hybrid,77.32,Hourly,112408.00,167946.00,2026-02-22,,172,31,7,2,1,0,2,0,0.00
684,JOB-2026-00684,AI Engineer,Open,6,5,16,1,3,8,Full-time,Onsite,54.81,Hourly,97576.00,150027.00,2025-07-30,,379,30,5,4,2,1,2,0,0.00
133,JOB-2026-00133,AI Engineer,Closed,6,3,12,11,4,4,Full-time,Hybrid,40.55,Hourly,53284.00,101313.00,2026-06-12,2026-07-09,27,30,6,4,7,1,0,0,0.00
41,JOB-2026-00041,Full Stack Developer,Filled,7,5,14,15,2,6,Full-time,Hybrid,88.83,Hourly,81408.00,140236.00,2025-10-02,2025-10-28,26,30,8,4,4,1,1,0,0.00
643,JOB-2026-00643,Data Scientist,Filled,2,6,14,11,2,8,Contract-to-Hire,Remote,68.83,Hourly,90552.00,143426.00,2026-06-13,2026-10-04,113,30,5,3,3,1,0,0,0.00
528,JOB-2026-00528,Data Analyst,Filled,6,1,14,7,3,6,Contract-to-Hire,Onsite,91.24,Hourly,88824.00,118300.00,2025-02-28,2025-05-25,86,30,5,8,6,0,1,0,0.00
399,JOB-2026-00399,Full Stack Developer,Filled,6,3,11,3,4,4,Contract-to-Hire,Onsite,40.58,Hourly,59068.00,81735.00,2025-05-17,2025-09-08,114,30,4,6,1,0,0,0,0.00
932,JOB-2026-00932,Senior Java Developer,Open,7,8,17,4,2,10,Contract,Onsite,99.54,Hourly,101830.00,141324.00,2025-02-05,,554,30,4,2,0,0,2,0,0.00
313,JOB-2026-00313,ML Engineer,Open,2,9,11,4,2,9,Full-time,Onsite,61.54,Hourly,126270.00,158576.00,2025-11-25,,261,29,6,1,3,0,2,0,0.00
726,JOB-2026-00726,Data Analyst,Filled,7,6,11,2,2,3,Contract-to-Hire,Remote,119.36,Hourly,32811.00,55334.00,2025-07-08,2025-10-05,89,29,7,4,0,0,4,0,0.00
54,JOB-2026-00054,Senior Java Developer,Open,2,6,15,21,4,9,Full-time,Hybrid,100.80,Hourly,90081.00,145640.00,2026-04-19,,116,29,3,6,4,0,0,0,0.00
156,JOB-2026-00156,Data Scientist,Open,7,7,16,13,3,8,Contract-to-Hire,Onsite,51.20,Hourly,106096.00,131138.00,2025-11-03,,283,29,7,7,4,1,0,0,0.00
445,JOB-2026-00445,Full Stack Developer,Open,2,10,14,10,3,6,Contract,Onsite,44.91,Hourly,87630.00,117873.00,2026-06-03,,71,29,6,3,3,1,1,0,0.00
225,JOB-2026-00225,ML Engineer,Filled,7,4,14,14,2,9,Contract,Remote,78.76,Hourly,122661.00,163689.00,2025-10-03,2025-10-29,26,29,2,5,4,0,0,0,0.00
407,JOB-2026-00407,AI Engineer,Closed,6,4,13,19,4,7,Contract-to-Hire,Onsite,111.35,Hourly,97146.00,147473.00,2025-10-13,2025-11-28,46,28,4,7,5,0,1,0,0.00
222,JOB-2026-00222,Senior Java Developer,Filled,2,10,15,4,4,9,Full-time,Hybrid,51.97,Hourly,114039.00,152140.00,2026-06-17,2026-09-19,94,28,6,1,2,0,1,0,0.00
299,JOB-2026-00299,Senior Java Developer,Closed,7,1,11,13,2,10,Contract-to-Hire,Remote,48.06,Hourly,114310.00,164272.00,2025-05-04,2025-08-15,103,28,4,4,1,0,0,0,0.00
869,JOB-2026-00869,Senior Java Developer,Open,2,6,12,9,4,8,Full-time,Hybrid,47.26,Hourly,104984.00,156074.00,2025-05-22,,448,28,4,2,5,0,3,0,0.00
540,JOB-2026-00540,Business Analyst,Filled,7,7,14,16,1,3,Contract,Hybrid,81.01,Hourly,43347.00,80460.00,2025-01-09,2025-05-04,115,27,6,2,4,0,1,0,0.00
363,JOB-2026-00363,Full Stack Developer,Filled,2,21,12,2,2,8,Full-time,Onsite,71.01,Hourly,114312.00,154651.00,2025-12-02,2026-02-21,81,27,9,1,4,0,1,0,0.00
495,JOB-2026-00495,Senior Java Developer,Filled,7,10,12,15,4,8,Full-time,Hybrid,56.41,Hourly,116280.00,156224.00,2025-11-18,2026-02-08,82,27,7,5,0,0,2,0,0.00
681,JOB-2026-00681,Full Stack Developer,Closed,2,2,15,12,1,4,Contract-to-Hire,Remote,56.97,Hourly,48740.00,70613.00,2026-05-03,2026-06-20,48,27,4,2,2,1,0,0,0.00
279,JOB-2026-00279,ML Engineer,Closed,2,6,15,17,1,9,Full-time,Remote,70.11,Hourly,109413.00,167334.00,2026-07-12,2026-09-13,63,27,10,3,1,0,0,0,0.00
424,JOB-2026-00424,Full Stack Developer,Filled,6,3,17,14,4,7,Contract,Remote,106.84,Hourly,75019.00,109154.00,2026-03-31,2026-05-21,51,27,7,3,2,0,0,0,0.00
46,JOB-2026-00046,ML Engineer,Open,6,8,14,6,3,9,Contract-to-Hire,Onsite,60.20,Hourly,99306.00,151476.00,2025-04-16,,484,27,6,3,1,0,0,0,0.00
